name,performance,dropout_status,course,forum_score
6aa536980f9fcba92208dc337b0b907fa2fcd4dd,1.0,0,0,0.00
ac7a1b06b98c8c6e44b5321bd182f84bef6bd731,1.0,0,0,0.20
6bc7a93f99eff412595be9b9b09fef581104b445,0.0,1,0,0.23
f75ca34dfecca572488342f0b7c18ce0ffee197d,1.0,0,0,0.88
42f3ffa95621ae58d8faba03f8f88348c7e2e095,0.0,1,0,0.32
fdcf4b1ab7482e1dd54daedad0c662adf0519527,0.86,0,0,0.60
74730479ede6a8b917390f2870a3f7fa0bd74e44,0.31,0,0,0.46
7884fff9c58018947d49a1eee8d06b20887fec97,0.0,1,0,0.60
deb82688a03c448d894537f37f96444d4882a482,0.0,1,0,0.03
c4334cba79a449e0cecae491c357731b003246fa,0.0,1,0,0.14
14d9248728c3193b476234afe95eb19cad8e418e,0.95,0,0,0.76
bbe337ec63537778cb2be567f515116a78b5a61a,0.81,0,0,0.35
2b67dcd5c81a60614ce16f8d8a7f3c757b6edc0d,0.14,0,0,0.76
b26618ab5608da953248c5c3e9be6a7c5d5e793c,0.0,1,0,0.73
ae2dd7154ee1af115defb5c07c690c48ea39bca6,0.0,1,0,0.18
40d20c77e4273d94368e44ec959f8892b25b0d07,0.0,1,0,0.47
eaf19c31a11d2561a1702100851f606aac6fe88c,1.0,0,0,0.82
76d3ec2506376a1a7afd09970d7d0c7500b08bf6,1.0,0,0,0.36
e217a27e9f1daf1d40cb1b238b0750141de174c1,0.0,1,0,0.56
6ad7ad9b426517d54bec8aaea8cd462efc15992b,1.0,0,0,0.73
9b3b6ff457f2c6e3e9c38759ac823cb58bbfcdd7,1.0,0,0,0.72
07df42130d557a9be4193179cc0b8a98f8b4bf58,0.0,1,0,0.47
7bc1871af39047b44302d8f2c9a39892ea255f39,0.0,1,0,0.02
4b1ec174f1cfe57d48060962ddbff01fa2255da7,0.0,1,0,0.07
4bf8d75e85acbf89af3de4b4d405c7a83fffe8b7,0.86,0,0,0.11
a61c8f632f32e131c223bec88338e4e3dfc69f6b,0.0,1,0,0.42
e7ce74b9626c99152bf1a0775da7ba4454fd7e46,0.48,0,0,0.72
88969672ef5c5cfe507f1f449d9946e8259bd57d,1.0,0,0,0.20
ec4fc10efac745718e178cbf535a7509c812bc2d,1.0,0,0,0.30
de93c27ad67538b6481a4f9857c626d2aef7afe0,0.03,1,1,0.44
5fa44f4d7ec6e3cb742edd14dcb6f8ff4ae21a61,0.0,1,1,0.86
a0c2aeb50447d33a01abf439f8e17946550aa5bb,0.0,1,1,0.33
566f21390185c13b265e698255df6f7beaefeb9b,0.0,1,1,0.11
6aff5578d8cfcfd2297bcec65aa68c76a4c96649,0.0,1,1,0.87
3b14f6bd5d76f13ff913fc58b732faf0b3490d8d,0.0,1,1,0.63
30ebf2249ea4b2dcce17a3a8449f42d08e9a6e32,0.97,0,1,0.59
b6c0ebcf4b1b78fd41de15944bf3f5ce35bdb4ce,0.0,1,1,0.47
a46b958b36f0bf7ec0f149e56b7c2b63d0a16c31,0.0,1,1,0.67
bc03200eb83fb9f63f2c3b7dc8bf6c2aae783122,0.0,1,1,0.33
73167f16da3065be7cd844bb3413a557f6042811,0.02,1,1,0.46
e5c2cb0d311a456490ef758e107a282f5a144507,0.0,1,1,0.47
6e7fb6272fca96725107c71a9789844cc5b1983b,0.0,1,1,0.03
ade45596703c3973f2bab93aca82c04701f88a21,0.06,0,1,0.85
57e85ab313acf8140fc4567af7081a47b5dfad57,0.0,1,1,0.22
192cb63218d49438e54ebfad89a42151ac0933b1,0.0,1,1,0.39
8bef7d58fbfd21c64483016d1c0f85dee3736804,0.03,1,1,0.50
92361ecec2de2e2b3ae58865636bc4a737eddca0,0.0,1,1,0.76
33e17b76e800076192bde09f29a5d370d4a77152,0.59,0,1,0.20
71376559c95658b2fb47f054b06e39d24c3c1a43,0.0,1,1,0.00
eb35796089592875de4cdbbfa0d427d6eb3fae6f,0.0,1,1,0.60
fff2afd7405a08fef75a32d2cc375a9b2285ea40,0.25,0,1,0.66
cd9d379715cccc83fd8c8c2dc0730c6dd081bd35,0.0,1,1,0.67
313a1468382207c7c375a151564f76cf327171cc,0.07,0,1,0.09
6f7aca7fc07eb8820098b24a237c22fb0d4a2c56,0.0,1,1,0.41
ea4de4a171c851c660c2f8ebb23b8805bfdda893,0.0,1,1,0.60
bf889489522d0a5e70477f2fddba9ed196a85b04,0.0,1,1,0.52
58bbb1da444878340b04c8f11de301f2dab52bec,0.0,1,1,0.35
ffcdfaf373a9967c49bf816d958a064f0b87f3a1,0.0,1,1,0.69
6e8dbb9fe6eae7e1912b985c47f7238aea3b5d51,0.0,1,1,0.42
9c873bfa0961742cac4e6c5e5d6ae87e32766c54,0.0,1,1,0.63
5786bcaffde4641976445309f318e111b31608c8,0.09,0,1,0.81
58b0785d579f6781754d7f20af1e11eb484a9a38,0.0,1,1,0.20
7128574a491b7cbfc62a413471159b39979db036,0.0,1,1,0.05
5d6b5c0b142313bb1b70f83ce585e70c13c018a7,0.0,1,1,0.38
d4c52bee8f486202832f73bdc67069410c2decb0,0.0,1,1,0.35
ba16f4b34fcc2be41ebfae536c4f6fe6565ac7b8,0.0,1,1,0.07
b55a2cadde8988780dd40ad8c021c16e28e32af6,0.0,1,1,0.88
2ca9cace3ed9686e44d1a9aff4574163bff024cb,0.0,1,1,0.36
9ac1a8e847fd464673aef43325c66e2edf192e4f,0.01,1,1,0.22
27b2123fde248822e54f629cc3b90250157a97c5,0.61,0,1,0.88
fefb0a6b727b8c65624c83b6962a2f063674b99f,0.2,0,1,0.24
d123ec5b2c17c6e6a47441ace24ea9df8e5e20bf,0.0,1,1,0.27
a252eb0156cd198de2011071efbd49d48be5c974,0.0,1,1,0.42
d482f1366d5e345fc138347d24798369ee144e6d,0.0,1,1,0.41
37ab6dbcd8b6478e98cce2edaf587833ff3c76f3,0.0,1,1,0.83
97d81a10454eed6a95b4a49345bddeb73dc611b2,0.0,1,1,0.02
423a0ba0ba6bd9934a219f78cef505865fd6c445,0.97,0,1,0.58
8ec7be7179e1853d7a63fa67f4a36b09f24a60eb,0.03,1,1,0.85
97109d7094f798f1371eabe296ea1e40bf4f6b4c,0.0,1,1,0.64
5f987b94e565af0394c6d6a64e2bdee6797728b1,0.0,1,1,0.32
02f408cf88cf5d42fd184131f0905990a2e424c7,0.0,1,1,0.77
c2aa63143d12b4105361b1efca1ac2f75741a039,0.0,1,1,0.10
b14dbbd6e58a16b28747e6ff0b8e61922abe71cc,0.0,1,1,0.52
8d32d99eab40596ff21175e11d3edc74ecd33cdc,0.0,1,1,0.08
868578af01d318240e7ab48083048ff1ac489113,0.0,1,1,0.67
4355f8cb99a3914a169f3d1aa743243d841b8503,0.0,1,1,0.16
fc6536f82caa8d34a616d860ddf0fc0a9848dd5c,0.08,0,1,0.64
4eda344dabfdc64c31d64aca2c929e932bd60f81,0.0,1,1,0.23
74d1a7107bc9e26c56f0ea6e662e4f658c1ffde5,0.07,0,1,0.37
eaf7c4fe04120846c5f0cb378ff9eccf59b5faa5,0.53,0,1,0.51
dda560b841276b16420a7029ff311aeb99242dd2,0.0,1,1,0.54
0515dabf6db2939bd5eae45334ec59535f6126b6,0.0,1,1,0.27
c2a2d6310c3673bef21a27c3ff20c1dd0959d89d,0.0,1,1,0.56
cf0e441fa6e0e8cbcd5ead0861ac6d595ff12aae,0.0,1,1,0.06
c8e78ea7b6910953167342038cbb8a28d4697292,0.09,0,1,0.63
3f413aa1098fb7b016b28fbbeaa7e7c9d5994432,0.0,1,1,0.69
8af40fe489565f631db0d6f0859b901806d83772,0.0,1,1,0.81
aca9515441d484fa5394ccc3e1b62d0006234aa4,0.09,0,1,0.39
ec9f8385a76b6b1d9be955b7b778d4bece89c7e6,0.88,0,1,0.77
5bfb8a52d43f598f2c0dae188b0c6a337c2f1287,0.0,1,1,0.28
ec72e194ac37b83c8515ae052ea02abf3cda20d9,0.0,1,1,0.71
6d9360eb0fc85e8f130f73570a69ccb264a905b2,0.0,1,1,0.09
e6ec8a1d380aac634aa512f5b03033a6bd0183b5,0.0,1,1,0.66
24246635865c2c8f508d9af6a7248be3993eea10,0.0,1,1,0.27
1b6476493a1f9f56b39d5fadaaae58eb92f472e4,0.0,1,1,0.25
a84284b6a5d9eb3a5e65874743a17030f4aa54ff,0.02,1,1,0.24
51b5a273be8cca0abc862ec51985ebe22fbd6e28,0.01,1,1,0.63
8a2b80a67dc09fc3c6ed5069c785f047c2bb6553,0.43,0,1,0.74
7cc07d74138a55902e79af84e5e4a8bc6e9ccfa0,0.0,1,1,0.09
d860c051d722ff311ffa980ce689acec5e45f2f4,0.44,0,1,0.62
5a80facf34e0d2cf1aa2d4c4e0132b3c84ee7e56,0.02,1,1,0.25
93cfb9d55719facbc5f3c4a1d10e2fec62036b69,0.01,1,1,0.81
566355cd3b1e9eff98244ad0e3908788a6ada51c,0.0,1,1,0.30
4d7088d3ec0fc5203b7db5b02cfdf24ee56ab757,0.0,1,1,0.02
839f3657d50dc68f641c71112a82b386c343d457,0.08,0,1,0.15
15e20f4c8913d0b54441b72eef287bb0a468458f,0.0,1,1,0.70
777505a0f5230932e2d4eff12e6056db0dfd80f5,0.09,0,1,0.20
eae9de9eced9760e2e3782d9927c510c8d365b70,0.05,0,1,0.52
e2845f8bf7b76252c4ba1c4a2696b99d59f2a8c4,0.0,1,1,0.31
cbc98bdfc7310756edad9d03a1929abdc83ff708,0.0,1,1,0.43
9443ffc56e0d618d807d8a28e9c770e999559871,0.0,1,1,0.57
1f41cd28b286bdc86d5f3bd7d5408dfd2684a654,0.0,1,1,0.47
848bc40dd3bd60b5629341613ec267496f6f974a,0.07,0,1,0.48
7b3b378dc8d2652354c2fc1b80880e51b4785895,0.0,1,1,0.09
b7cb881ee753ea767b7c5fb196fe440cd495599f,0.03,1,1,0.28
56e89944cc9cd3c3c65be8d79477a9f160485cce,0.0,1,1,0.56
3dda46e923b12232d9a88cce59465812929217d2,0.0,1,1,0.25
ed2b115ae2d93ad30c4d17ea6a87f85c31bbb526,0.0,1,1,0.54
4c4a854465628d4d652bc5f0049aeed573aeaa7b,0.0,1,1,0.63
966a601ba0e46b2ff0259ec62410b5ee2dc313c3,0.0,1,1,0.43
9fa6cc5b0a134a651228336dc6b6514e6d32d884,0.07,0,1,0.86
dcda3fbb7ca86afe7b32a78c62916086c5d424d0,0.02,1,1,0.63
ded56c2106a805d726149db224bde2f0b164d462,0.72,0,1,0.83
307daad3e23359a29579a5c0900240e75fdfd834,0.0,1,1,0.37
fca7734f0dffae5a3caef872ce462cfe200f9174,0.0,1,1,0.41
07d820b1571dbcfe9fa4650fba748490b83ab1a0,0.0,1,1,0.88
9d5d0034641aeb98c4c8a2889bad1739dd32a11a,0.0,1,1,0.40
c7d3f02a96091bf10c9463f0c2d4d72dd5c4fc04,0.53,0,1,0.72
be1ae12a0905b48a84963836e481ed262c2f6a39,0.57,0,1,0.65
46248f626f8d4d78fcb47ac8ef2b63be4132948e,0.02,1,1,0.16
e2659bf07f617b91b3023e1a73bc3ea81af7650e,0.0,1,1,0.74
73a27745ea30808881941ecd97a4cb9197886455,0.0,1,1,0.08
0121252edf4eab886eb16595d4f6c971772d076c,0.0,1,1,0.88
57f035d4cc7a039a14811d80fae40098c79da7bb,0.0,1,1,0.56
cb53a31b429951dc12b0b4c0858869cc6407179d,0.0,1,1,0.84
82b14bcde72126bad02a2cd960e9bc3a7eb920d2,0.0,1,1,0.36
a6c832f66a1f2e0c0436c56ab4f90b5c1a9769d1,0.0,1,1,0.79
64ce64dcaa326c3bdff04a6d15b0af7368103157,0.02,1,1,0.66
25341ec870372af7342c84aff36309da1caf04af,0.0,1,1,0.88
de66264a9a59abe059c84e7cb1f6f8fe0b5d13da,0.0,1,1,0.23
fb536af42f2f01bab2802e53cf84a6efc18b8186,0.0,1,1,0.18
a01e2e21a007f7cc3eb1eb2ecd6aa2c0f5464290,0.01,1,1,0.48
f10a8dfa3cd585e96b8245f4b776146f9ffb9b1d,0.0,1,1,0.52
f9d6f18f8d1c7ee0c1fa14a335c2b4eaf5e50bd8,0.0,1,1,0.44
f2c142ab70c74527a6d0dc27c0f4e4a014f5f472,0.0,1,1,0.75
35b9bdbe058ed1eaec45c61ec9e78570a7106573,0.0,1,1,0.54
bf054756c995f2d8db6b4848c1a623f98122ea4f,0.01,1,1,0.21
eac0cb1f85a6e53b2f8585cceeb60d66452a6713,0.06,0,1,0.58
26f08c6fc5de18dda582a457df4d0204ce795670,0.0,1,1,0.70
f06b1a9d0e40283029bb0e05c4bd1709c948b626,0.03,1,1,0.05
53e8e248e1b91c198919b5ccbf57cbafe50e9bd1,0.09,0,1,0.44
1b6b8475dd1c6513ff907b3e71d6e712725b90bc,0.73,0,1,0.58
cbc8b34a12ff65f9e83cd7f41ec1cb7a836e8885,0.01,1,1,0.16
6a3c6dcac8935d4a05911bc032be286f99dd113b,0.0,1,1,0.35
cfb20ac1ac7ad81b4e985192a82582455f9bdd85,0.0,1,1,0.03
468222138d32d8ba0bc98eeeb95689fa6fe54887,0.0,1,1,0.55
92b6a29626cdd5191ed6a8a0ec6fe74ef0465126,0.0,1,1,0.88
e349908fbac6749f066f3ace4da7237bb00d455f,0.0,1,1,0.64
63c1a2acff565a8621341b120b7d5faffd04d7a0,0.56,0,1,0.90
448d22d99be1befbde4f7270a374f5c3d0f1bd65,0.0,1,1,0.49
fc34f1f5c9c020a97088b07e53b2872fd7e7296b,0.0,1,1,0.15
0a57be06f2a22f3911dc730e6b9948ef769d38f5,0.0,1,1,0.34
77224a38d1457008fa3d9db3d53391ba5abda9f9,0.0,1,1,0.66
03082f5c281b5d6f9148aee92e18a129c1824378,0.17,0,1,0.34
45a80847195026f46a0fd9bdf557eeb3470b6a91,0.0,1,1,0.20
e6e4ca00fbe836ddfb3ccdfd77a6839f0948da4f,0.0,1,1,0.26
e24995a516b0faf5b6fa74f4bd95af45a86bd460,0.0,1,1,0.17
d9c10760178448d1a75a666add6ab16df59da04a,0.0,1,1,0.64
b7346e8d3f69256c90a1765c4a5846dab298cbd3,0.0,1,1,0.71
6c4b0843c77d37555e015e5e9af482e2ed125a9f,0.0,1,1,0.35
da369e36b8137a22ef9454f7a3d5df0f0b2f53fa,0.0,1,1,0.50
7dc65d65749dd7d1c51599d1f45a1a4db6877e01,0.0,1,1,0.31
9d1c301155d4543c6aa5ba2718c2b131e05bcfab,0.0,1,1,0.67
9afb932d86a921f6a93808cb6dfc090050dde4ea,0.16,0,1,0.63
229535137a41649524001acebdf5bbd20d6889b6,0.0,1,1,0.05
972695d545644bbdb88c38840e6794b27da5cde5,0.0,1,1,0.80
d1a13550bde228649e8a46bf28ef203329430573,0.0,1,1,0.43
7f1d5bcefa5550ea72fe547011f278571268b673,0.0,1,1,0.79
cf12617833076879aaf751c0505815fcdab5c318,0.0,1,1,0.73
38a49a7e21b6f212804280850451b98bcac18896,0.0,1,1,0.86
0ac14ad5e99db197bc0fbe465598beacad36a4e8,0.0,1,1,0.51
9b2899155a3dbfa500dbd2c4e31a85ce707130d9,0.0,1,1,0.62
5b8a6d050c5d2dfe42ca4dc37d2bc88272e9e643,0.0,1,1,0.35
e89143c2dd5ab33ea388d229d9a4cebf0d97065a,0.0,1,1,0.24
f33fc053e84bf4efab63eade05f38d450475b39d,0.0,1,1,0.06
b8ad59f47dffa6904d9f627f8b44c50400477608,0.0,1,1,0.84
76354066e80f7bc3c5356feda58d057f619ff2c3,0.36,0,1,0.66
15173ba5400f7744472fcd111c5853c557201a68,0.0,1,1,0.10
c207fa230e3a0f9c96c9fe18f4bc68f7d1835025,0.01,1,1,0.89
5c949753de6f39f249dc4d425683e14cc4ec16fa,0.0,1,1,0.33
b555146ae1d14ec4cd38c21e0aa5a280afad8f91,0.0,1,1,0.77
1c7ce7c5f2d664623739d51939f88ca6b03f2075,0.0,1,1,0.11
fb2c34bebf96981a953c81e97b4c4c4157bc3672,0.0,1,1,0.20
9ac135807f946018603b29a827d91831415678e8,0.0,1,1,0.10
2c3bc630c7627dfdcd4a6d84f9d96b744a9a269a,0.07,0,1,0.03
56707e7d68a01af2f9f5452601e7edcbb6b1c2fd,0.0,1,1,0.29
823472ea5c683dc0236d4fe530a37f615cb1bda6,0.0,1,1,0.29
40f9e97ebc6def5fc7b145135161e5a8e169f04d,0.0,1,1,0.73
638a22bf59ee190b5e4b01d23c9ddaf6b987e8b2,0.0,1,1,0.77
19177748d829fcfc4b0405f9aee5e7fd93739fbe,0.0,1,1,0.76
a539636acc94ff440953de48b7ad46951e7a7144,0.08,0,1,0.33
2f8124f95e3cd8cbac2db1842f8350640b579cae,0.02,1,1,0.86
5895930cd5ad92c7f52c1d2800e79365481e2a4f,0.0,1,1,0.76
aaa88d84a5da995ed9c1a4e3838c8ec241ff7a7b,0.92,0,1,0.57
14da7c08d9dfeb9f81b3e9c0ae88183d1c1f097c,0.0,1,1,0.10
8ef8c9fc030ea4a350878f957adbc20fd8692aa5,0.0,1,1,0.75
86e700b8f7e434f165b6d128e195e68830481e18,0.0,1,1,0.31
256c6f77e14f7cd7ff0646b4976cf807c427b24d,0.0,1,1,0.41
a17e284260c389b0e927a5f4bd5f4eae51f62bd7,0.0,1,1,0.08
245e88fddbb4c09e59be57a71f5d68003e427296,0.0,1,1,0.42
f84b0383faa9be8a558aad961ad071e26e7c1b34,0.63,0,1,0.57
45a8a8272d90cc8146919c6021e799de0866cc12,0.03,1,1,0.88
0d59d41971194496e795ecdfaee3159d26ab5664,0.01,1,1,0.89
fa7d73530c3e632809a94af8eea881db5813fa54,0.0,1,1,0.39
86260585f25f9e9837bd80cf62a430d29ff5b797,0.0,1,1,0.58
1f274fb951078c63f596aa24b1d5c94161f5f9a8,0.0,1,1,0.43
e87559ebe32f218007c9b73156522ff3e5718288,0.0,1,1,0.24
26715d855bf4cc96ff62d538f70331052ad9d7b7,0.15,0,1,0.73
e8c621a2d16ee1b78c6fb5579594bc31ee5b0924,0.01,1,1,0.33
8b22abc5840b7dc284c5be7f791910e4e5692d25,0.0,1,1,0.84
02c1753d3526cc057c34e90aaa51871d0dab9d8a,0.0,1,1,0.69
504a8251449cc10930918f0879c7706ccfab432f,0.0,1,1,0.27
cbd85ccb7b9d3af6177b8ac4f505146a2f44a7c9,0.95,0,1,0.26
4f1e1317cf34fba1e98fc83eba197ccf2fc455ce,0.0,1,1,0.47
2931c85ce21533406df709283788ee38e886b51c,0.0,1,1,0.24
a6a56a0767f58b3fad2d4e037672c00701f5d09b,0.0,1,1,0.11
583767d7ba5d54340d9aaa46d9bf88295ffb3f62,0.01,1,1,0.21
ee9d384f5772ca6160558db557572cf784202b86,0.0,1,1,0.34
b70abacfd302cb712768a0a616bfea790dd67f85,0.0,1,1,0.38
b37857fe6167de53e471a46a5e007733689c0a6f,0.0,1,1,0.53
540af004ed71aeb52c573efa358ec6f43ec6e926,0.0,1,1,0.60
d5c1ab9ca2e09666cfd06e5eb772d93400ee45ee,0.0,1,1,0.66
c9dd7c2714b9557bb0de3821bcd218400bba1f4c,0.0,1,1,0.06
f0fe71a871d104397a60959c991cafd1d484676e,0.0,1,1,0.35
4f61995ac562cdbe112efbe5fbce8a85fdee7ab2,0.0,1,1,0.65
73bda9b1f2c563c338e766aabc3ea36c1d417d45,0.0,1,1,0.39
1b798da050825d32702ca0c48657044738f8da17,0.01,1,1,0.23
71e8e3fa0cfc51ea22f154b023b221731de825b5,0.0,1,1,0.85
2c64f2f1f9e1e6e38aa7b00939b0299122aba58e,0.0,1,1,0.43
f139e1b9cb03526298b7e875db160093f6585d72,0.0,1,1,0.21
aec12df02132d8a56d2ed31100889ccef98f8fa0,0.0,1,1,0.84
1e26c9b687500af4ea1a6a432e093e4df269c248,0.0,1,1,0.36
5bfd7753dc934c2f7b35adf6f170e390f51f242a,0.0,1,1,0.73
0844b850d75c2a66f6c0f15bf15a4b93b1fbc3ca,0.0,1,1,0.14
1bb4a12d34df441ab05dfd91bbf015fc2e74fcdc,0.0,1,1,0.04
4923e93fb945725f1b6bc03ed261bb2806c2347f,0.0,1,1,0.71
d7c96ddb3a0fded45c4d17371dd252f72a9b8d12,0.04,0,1,0.46
c827d74689c06aaf073b22fa8d84b9d30fee9d0d,0.04,0,1,0.35
3e6a95bc40db7fe553ff7b4d3d81db037f7ba634,0.0,1,1,0.82
4609d6487e61d151067cf71449f5b0d67cdcbdb2,0.0,1,1,0.34
1a6bd9180f18ed461a3ee193ad1cef5d8a2cbbba,0.08,0,1,0.13
9cbc79194c24cdbc86e59bf70f4ff753125ea951,0.0,1,1,0.56
bc077c4a24376971cbde6c1e36a3eb8aa537b34a,0.0,1,1,0.32
2c4054aaf81a00ad1542429d2d1386131c32ae93,0.0,1,1,0.63
85c82186dfc34ee028cc7a2a3b582f9a0cf2ea7a,0.0,1,1,0.85
9106aa4dff6849378061a71a657bc526017f76dc,0.0,1,1,0.60
9a58999a89c2d739ecec38423c9b6957a68d9dee,0.0,1,1,0.01
dd011e7a28c104db84ad6c271e2995ba4033c2d7,0.0,1,1,0.16
f7d385656b78a474208d8a2a8676d0fb98ba02d3,0.02,1,1,0.72
67008fb09982f7900634f8f636044a09b9b75002,0.03,1,1,0.08
4f5701a0a938602ab3a728157b0b4c48bc898816,0.15,0,1,0.07
bf3380a22d4c52d71cfdf2af476857f31a13a8f6,0.53,0,1,0.75
fd96d7ac4c046a54d48151abbe94e83e5039da9d,0.0,1,1,0.36
7322851a3968c64cadfaa48c130360c89717f84b,0.0,1,1,0.75
e167053d13e32b906412cac44bc4e098be8603e7,0.0,1,1,0.76
56230f9f4c32979ba73e1a28bfd12e37b108dde2,0.0,1,1,0.81
febc8a69d3ab3c5216b71fed84d23ffe237b1508,0.74,0,1,0.05
f9971071708aef0280a885f23de494923e10be8b,0.0,1,1,0.09
eb3e45f27eec48eea97f58c5c46315fe9fe94f20,0.0,1,1,0.89
60693a18fadf85a709623f4bfc8607eb7d507aa7,0.0,1,1,0.82
41443093e994ebbee26dd8dfb991bf02042bd0e4,0.0,1,1,0.64
db31a56e0fc5f002dad4f84910fdbacfc1df85ac,0.0,1,1,0.46
0a041e53c9fbc42ee47520dd9e4e7f3558101bf5,0.0,1,1,0.49
3b4dad0fa39fe123f0b8c100ebe4dadd2af73aa1,0.0,1,1,0.24
90eed2364947411d71fa0fc88e12d9fb49e47456,0.01,1,1,0.72
853b22e99385723572382bd324696a4e84f5c962,0.0,1,1,0.79
6ae098488a75dac3b7dbfc1060af4a34138fc25b,0.0,1,1,0.17
c7be26523b2fb17e28d5dda4bf2a95bdfaec4a65,0.0,1,1,0.55
d30f905858299d1e46c6f17321f519652771bcb7,0.8,0,1,0.18
3cb836289c4b7718131c27a50456b12a15338ae6,0.0,1,1,0.19
255cff480d08749fa55b16b7766385bf1b9fd53e,0.0,1,1,0.14
8b10e96b4a12784c202e4feba3aa3f1bf8aaca06,0.0,1,1,0.86
e6464d0a5f4689e388ebfd7880b786e2609850bd,0.0,1,1,0.79
6413b970e50d03c6ffafaab9a4c4110dd69cfb00,0.0,1,1,0.81
0fc4c12e8f3639e05534b8f0c61dd9bbccd49413,0.0,1,1,0.68
c193d5aefab0e279a3b796dc23e2df33eaaad86d,0.0,1,1,0.47
8e0256a1839693983d092d022aa4bf349b208526,0.0,1,1,0.57
9bb6eec3bc5f63ef0b0b3d080ba26f2f7aefa7cd,0.0,1,1,0.28
62aea87815508ecd591bca5835a1b44843194982,0.0,1,1,0.57
37030fb6c4d69cd884f0a23cfe3bf65dc79fdc6e,0.0,1,1,0.46
e9bc9744e1d476be66a52d9c423735ab3c4985ab,0.0,1,1,0.50
bb50d0b332571d49f221a5852c06f35d6465f9ea,0.01,1,1,0.14
551069db4bcfe4c730e37745dadd97061b2d9d8e,0.0,1,1,0.79
eaae34691d1011a7379c2b509b236f38c1931136,0.0,1,1,0.56
b6ea93b0226dffe3b98a82c2c97b1c78a1e861ac,0.0,1,1,0.66
a097015ca6e3847105afac34664cd162327a68cc,0.0,1,1,0.13
6280bd65d5d2d42c84c3769ee553b257bb427021,0.0,1,1,0.45
e5e5a85f637ad11cf5f71d0f0d11ca5ae86a61b8,0.0,1,1,0.13
9e83e19ae3812eedde01384797c78ab8347f680d,0.0,1,1,0.69
d2a5d30ddf44b74efdb74712271cd273607e49c0,0.99,0,1,0.63
596799d90cb19020e2c82aff4495345e997686c9,0.0,1,1,0.27
5fb8b576db91dddc7f9085482b5af7b97182e944,0.0,1,1,0.63
2e9cdc6ddabe01654f274dc06cdf1c732fa92be9,0.0,1,1,0.27
4e82bfebfb97af76dd8cc714123e04d226922b65,0.0,1,1,0.34
97b0b6b44e1ca6b25e0283ea04a25cd6cdb16a1f,0.0,1,1,0.54
317e5859aabc7867f47b8f345ddbab58244fc7c2,0.0,1,1,0.74
6da3f792b848509169c918fe7c7fc619e2d45292,0.0,1,1,0.11
4edce41b0c656a308899a4ff5cca6d4432276d4d,0.0,1,1,0.13
a35e3adae7bf788db6ff9638d650fc6eecb8f7a1,0.0,1,1,0.81
a097b66fb250bc361cb7adecdc794740377a92c2,0.0,1,1,0.70
49fd0aca59b596e097765e5e9e3f402029fedbd9,0.0,1,1,0.74
70d0efa4c598434ae5e8993cd2f1b636955368e1,0.0,1,1,0.53
46d35108ff0bf772291c8f5da0c1a4ba5ede076d,0.0,1,1,0.14
784e5f51fd8875030f0569dd8e0be7bddedb2b64,0.0,1,1,0.16
5531f02395c1778392662b7428afe9edc6490b0f,0.01,1,1,0.78
1e67994cc892ed2d49f503989f0bf8367d07f445,0.0,1,1,0.89
f4ce2590528118247f48c61d890186a59f17d9fc,0.0,1,1,0.46
ec8b0ed4d889d7c89cc6aebc6553800c729cd107,0.0,1,1,0.08
2a93e527469854a8710c526182f3a55a084b1e7f,0.0,1,1,0.36
84fff775e9cf47e046ba1d691e807dcbba7bf9b8,0.0,1,1,0.08
e96ec7ee24d71be5528cb2d8be4dd8e5ea42ff0a,0.0,1,1,0.36
c44df50ad6b3059621106cc6999b847819bd1d5d,0.0,1,1,0.44
ba0084a033fdf0cdd3a510a8d31a63e0e30c30a7,0.0,1,1,0.43
34fbc91f38c9dde13af7c33860a7111c4d3aa107,0.58,0,1,0.55
6acf72266b6aafc145a5558210d6954c4bdbd261,0.0,1,1,0.13
b403f86bd572c2275043d89a2bd32f0137e3d5b6,0.0,1,1,0.51
81bf222c98aaa4dfab583415045f24ff83705575,0.0,1,1,0.89
6ea9ea5606db25ba04791c38b2ec7b344769a3ff,0.0,1,1,0.05
197b77f919b9b2d793782d70d70136122258ac48,0.0,1,1,0.49
b287ee4000e33a8bfa0120682068653fa4097716,0.0,1,1,0.40
f5d1c36c3416e1d45ed02d5ba7f20d2f2ac0d8be,0.0,1,1,0.71
86b5a9ef51afa4b872f9a8211a9d1a8358442fbc,0.01,1,1,0.68
80ffd61797bb9c6a2639b69c418110d99e8c245b,0.0,1,1,0.77
808058a0819b9c074206c70518049679a800b060,0.0,1,1,0.64
22b1f19e9766475f6764ebae93aee7e84622ca9b,0.0,1,1,0.89
024a2284b3e2420b1026e868c8474504024c84a8,0.0,1,1,0.57
7e502cd9445391c7d7805b0031ca37b5dc21c515,0.0,1,1,0.21
50241a8713ef46798240ad0438181a4fa1cf0761,0.0,1,1,0.75
1bfaba5a78e21031c77627e3ea47f5420d03f31c,0.0,1,1,0.33
5c8ce16ffeca2c949d1d33b607323e17aaf72085,0.0,1,1,0.50
2030810060f5e7c705c8d807a6f873661ecbc118,0.0,1,1,0.69
3ec339e059c06e7155f5b89d21f23014a4ed6e22,0.0,1,1,0.18
8b4ee32bb8104fcdab74b4d78a9b2996740fda31,0.0,1,1,0.20
eb33785818fa851495bf56122f1bf66b1cabd940,0.03,1,1,0.45
